sentiment	productId	userId	summary	text	helpfulY	helpfulN
1	B001LXYA5Q	A3396CSGAR1JHH	It works and was fun.	I got these for me and my boyfriend to try but he refused to try it with me... at first. I tried to explain to him that it's just fruit put in a pill form but he was convinced it was some type of trick I was trying to pull on him. Anyways so I went to the store and picked up some lemons, limes, tomatoes, kiwi, oatmeal stout beer (which I absolutely hate stout beer), sour candy and some red hots. I let the pill dissolve on my tongue and started out trying a lemon. One thing I recommend which I didn't do was to try out all the food first to get something to compare it to. I sat in front of my boyfriend and ate a whole lemon without even flinching. Then I told him to try it and he could barely lick it without making a face. Then I tried some stout beer... it tasted like cold coffee with a hint of kahluah. I eventually got him to take one of the pills. We had sooo much fun tasting foods!! it was amazing how much it worked!!!! I already recommended it to all my friends and now I recommend it to you. It can be a really cool party trick by betting someone you can eat a whole lemon without making a face.	9	0
1	B001E5E29A	AH8MV7ARFGWYC	pancake/waffle mix	This was the best pancake/waffle mix ever! Wonderful for breakfast or dinner. It was a great price and worth it! My husband and boys kept complimenting the waffles I made and ate them fast--I could hardly keep up. Definitely recommend Stonewall Kitchen Farmhouse pancake and waffle mix! You do have to add a few ingredients, but it is well worth the effort.	0	0
-1	B003WE8KLW	A18UVHCREY2RE2	Taste is okay, squeeze packaging is not recommended	The item itself is in a squeeze pack and that does not work very well with peanut butter. The instructions say to knead the individual package before opening... whatever that means?  I did move the content of the package around before opening.  But so much of it remained in the package when I tried to use it. Effectively I got about a spoon full out of the package and could not squeeze the rest out.  So I opened the package and licked the insides to enjoy the rest.  It got quite messy.  The taste was okay, but not great, and no funny aftertaste of anything. If I tasted it in the store, I would not have purchased it.  I will eat the rest of the squeeze packs, but I have no plans to order them again or recommend them. To others that feel the need to eat this stuff, I would recommend a bottle and specifically not the squeeze pouches.  I also believe it would be too difficult for a child to use at school, even a middle school child.  With normal items such as juice/toothpaste in a squeeze pack, when you squeeze the contents move away and your fingers come very close to each other.  With peanut butter, you squeeze your fingers but the peanut butter does not move towards the top. So it just does not work well.  I wanted to love this stuff -- oh well.<br />---<br />A month later I have come back to re-rate this product.  I have about 13 packs left out of the initial 20.  I hate eating them, it makes a mess, it is hard to use, and the taste is not that great.  I will likely be throwing them out soon.  I do not recommend this product.  And I LOVE chocolate!!!!!!!!!!!	2	6
1	B002YZESWU	A3GWP4MYDGD3CL	Great Gift Idea	What a great gift! I bought it for a couple of foodie friends and they LOVED it. It came beautifully packaged ready to gift. I would totally recommend it.	3	0
1	B00351JX8G	AIFGUCOUOOFJ3	Yum	This is so soothing, smooth, & rich! Love this as my afternoon treat! GF does have a history of discontinuing great favors, I hope this one sticks around. (Kahlua, White Chocolate to name a couple!)	0	0
1	B00382UXU4	A1ALXF63EFFIFP	Great popcorn and a great value.	Snappy white popcorn is one of the best popcorn I have ever tried. Very tasty and most every kernel pops every time.	2	0
1	B000143ZK2	ALLP9NX7Z081M	Grandpa Po's Originals are deliciously addicting	These are a great grab and go snack that satisfy.  I love pop corn but don't eat it that much because my husband hates my breath while I am eating it at the movies, so I take Grandpa Po's Originals instead and he keeps hogging the bag!  I know soy beans are healthy for you and this is the only way I enjoy to eat them.  I love these!!!	1	0
-1	B000SP1CWW	A3VY8G2W22S7DV	Liver Paste - pretty runny	Although my dogs love the taste of this stuff, it's a little runny and tends to flow out of the grooves after I squirt it on groovie-bones, etc. The Peanut Butter Stuff'n Paste is thicker and works better.	0	0
1	B006N3IG4K	A1K8HDY3MA302W	Wonderful coffee!!	This is our first time trying the Wolfgang Puck coffee - so glad we did!!!  It is a wonderful medium blend and great for any time of day!  I would buy it again!	0	0
-1	B003JHFK5G	A3FP3QJ9YYYGYY	Seems to be good quality, but...	The cylinder-shaped pieces are easy to break, so are probably very easy to chew.<br /><br />My puppy got tired of this after a week, and is refusing to eat it.  Luckily I had another brand and flavor of puppy food given to me at the vet.	0	0
1	B002TMV3E4	A1XJOSJN6FHFO0	Good Flavor	"I am a coffee lover. It is one of the few pleasures of my life so I was excited to review this product.  Once received I opened it up and gave a good sniff.  I know to some that may sound stupid, but I love to open coffee and have the aroma surround me, this coffee did not do that as much as others that I have used.  I had to really give a good sniff to smell the aroma, but it smelled pretty good once I got my nose in there.<br /><br />I set out to brew myself a pot.  I followed the directions and enlisted my husband to have a cup with me.  Now usually I do not drink decaffeinated, so I was just a little concerned. Decaf to me can taste very flat. But I waited and a nice smell filled the air.  Finally our coffee was ready and we both sat down to taste this product. My husband smiled. He loves any coffee that has Arabica beans. He looked at me and said, ""ummm this is really good.""  My turn.  I sniffed some more, I'm a real sniffer before anything goes into my body.  It still smelled pretty good so now for the taste test.<br /><br />Okay, it was definitely different than the Dunkin  Donuts coffee that I'm use to and love. However,it had a smooth flavor, but  a little richer than I like and I didn't seem to notice that it was decaf, that was a good thing.  It was flavorful and made a pretty good cup of coffee.  Hubby liked it a lot. So I would have to say it was a winner, a good rich coffee flavor and a good price."	2	3
-1	B0015R9BQG	A21ZF0I9XYXZ0Y	Good flavor, very bad texture!	I was looking for alternative healthy protein snack with less fat than slim  jims. Texas BBQ sounded like an awesome flavor---so I bought them. For those of you who have never tried them....pick up a rubber band, baste it in bbq sauce and then eat. That is what this soy protein jerky taste like...a bbq flavored rubber band. The only way I will ever eat these again is if the world no longer has any other protein choice available.	5	5
-1	B005WSEFGU	A3EKTQ37SWXVBT	Bitter lime peal taste	This has a strongly bitter taste of lime when made as directed.  Definitely not a natural made from scratch taste.  It made the worst tasting Margaritas that I've ever had.  My initial response is to just pour the rest of it down the drain and cut my losses.  I'm glad I only bought one bottle to try.	1	0
-1	B001LG945O	A1EE6LQS3OPY6R	A little funky, but not bad.	I didn't mind the taste of this very much - it tasted like Minute Maid OJ mixed with soda.  My husband couldn't stand it at all.  My only issue with this was that it was a heavy-syrup sort of flavor that was a little overwhelming.  If there was a better balance of flavor to liquid to make it a little lighter tasting, I think this would be much more refreshing and enjoyable.  Might be fine for kids though - since they like that sugary orange stuff.	0	0
-1	B000F5429A	A1JTQCIL88W9JV	Tasty, but for those sensitive to sugar alcohols, beware!	In trying to cut down on sugar, I have tried several products that contain sugar alcohols and found that I do not tolerate them well. As in gut wrenching pain and embarassing gas attacks. I know that some people can consume these products with little effect but I am not one of them. I don't know what I was thinking except that maybe it has been a few years and perhaps they have made new strides in sugar alcohol technology.<br /><br />Unfortunately for me, these are so tasty, I ate several in the first setting. In a car with two other people. On a long drive. Let's just say I won't be doing that again any time soon. For those who are not troubled by sugar alcohols, enjoy!	2	0
-1	B0038RLIYO	A35P0TD3LJFMAK	Read label - not pure xylitol	Stupid me - didn't read the label before buying.  I thought this would be pure xylitol, but later noticed they've added Dextrose with Maltodextrin and sucralose (Splenda) for extra sweetness.  I don't know what proportion of this product is xylitol.	2	0
-1	B007JFMH96	A1QGDMR4XJOA6N	Suprisingly Not-so-Good	I'm usually a pretty big fan of Quaker products and I was certainly tempted by the picture on the box.  It's great that whole-grain oat flour is used to make these cookies, and it's also great that each cookie comes with 4 grams of dietary fiber which is about 16% of what we each need in an ideal day.  The taste however, is merely OK and that's putting a good spin on it.  I was glad to see that each cookie is individually wrapped and when I unwrapped my first cookie, it certainly seemed moist and inviting.  But when I bit into it, my anticipation turned to disapointment. The fiber must come from sawdust because that was my first thought.  The flavor was mediocre at best, not very strong and not, unfortunately, enough to overcome the fibrous texture.  I wish I could taste some of the almond flavor and a bit more chocolaty goodness instead of the bland nature of the oat flour.<br /><br />So if you're looking for healthy snacks, there are better alternatives out there that offer all of the fiber, etc. but without the 180 calories per cookie.  And if you're looking for a good tasting cookie, well, then I'd avoid this product all together.	0	0
